Undergrad.University.ID,ID,Calculated.Prospect.Type,Disposition..Step.,App.Year,Application.Deadline,US.World.News...Report.Selectivity,US.World.News.Selectivity,X2017.Tier,X2017.Recruitment.Tier,Public.Private,Major.1,Major.2,Minor,GPA.Above.3.6,Met.,Sourced.by.RT.vs.Sign.up.Form,X2016.Recruitment.Tier,Size,Region,X..of.Alumni.who.attended.school.in.undergrad,X..of.Current.CMs.who.attended.school.in.undergrad,X..of.Current.TFA.Staff.who.attended.school.in.undergrad,Awareness.Level
001F000000nH76ZIAS,2017_7212,Undergrad,ACCEPTED,2017,10/19/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Psychology,,,N,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_1077,Undergrad,REJECTED,2017,12/09/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Psychology,,,N,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_1047,Undergrad,WITHDRAWN,2017,09/16/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Social Work,,,Y,,Sourced by RT,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_10404,Undergrad,REJECTED,2017,12/09/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Psychology,,,N,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_1288,Undergrad,REJECTED,2017,12/09/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Psychology,,,Y,Y,Sourced by RT,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_3112,Undergrad,REJECTED,2017,09/16/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Education (elementary),,,Y,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_8751,Junior,REJECTED,2017,04/20/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Art,,,N,,Sourced by RT,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_1289,Junior,ACCEPTED,2017,04/20/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Education (secondary),,,Y,,Sourced by RT,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_10411,Undergrad,REJECTED,2017,08/19/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Photography,,,N,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_6631,Undergrad,REJECTED,2017,10/19/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Psychology,,,N,Y,Sourced by RT,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_9669,Undergrad,REJECTED,2017,09/16/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Education (general),,,N,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_6213,Undergrad,ACCEPTED,2017,10/19/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Interdisciplinary Studies,,,Y,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_9229,Junior,REJECTED,2017,03/04/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Child Development,Education (general),Sociology,N,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_1642,Junior,REJECTED,2017,01/15/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Communications,,French,N,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_923,Undergrad,WITHDRAWN,2017,10/19/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Psychology,,,Y,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_5541,Junior,REJECTED,2017,03/04/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Human Resource Management,,,N,Y,Sourced by RT,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_10155,Undergrad,ACCEPTED,2017,08/19/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Kinesiology,,,N,Y,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_5348,Undergrad,ACCEPTED,2017,09/16/2016,Selective,Selective,Campus: 3,Campus: 3,Public,English,,,Y,Y,Sourced by RT,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_5354,Undergrad,REJECTED,2017,12/09/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Anthropology,,,N,,Sourced by RT,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_5369,Undergrad,REJECTED,2017,09/16/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Psychology,,,N,Y,Sourced by RT,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_10628,Undergrad,WITHDRAWN,2017,12/09/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Communications,,,Y,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_1000,Undergrad,REJECTED,2017,12/09/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Social Work,,,N,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_6212,Junior,REJECTED,2017,03/04/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Interdisciplinary Studies,,,Y,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_8142,Junior,REJECTED,2017,04/20/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Biology,,Chemistry,Y,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_10453,Undergrad,REJECTED,2017,08/19/2016,Selective,Selective,Campus: 3,Campus: 3,Public,English,,,N,Y,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_11033,Undergrad,REJECTED,2017,09/16/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Education (elementary),,,N,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_5349,Junior,REJECTED,2017,04/20/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Creative Writing,,Anthropology,N,,Sourced by RT,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_7206,Undergrad,WITHDRAWN,2017,10/19/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Psychology,,,N,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_1674,Junior,REJECTED,2017,03/04/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Education (elementary),,,N,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_9098,Undergrad,ACCEPTED,2017,10/19/2016,Selective,Selective,Campus: 3,Campus: 3,Public,International Studies/Relations,,,Y,Y,Sourced by RT,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_5480,Undergrad,REJECTED,2017,09/16/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Speech Therapy,,,N,Y,Sourced by RT,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_137,Undergrad,REJECTED,2017,10/19/2016,Selective,Selective,Campus: 3,Campus: 3,Public,English Literature,,,N,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_5358,Junior,REJECTED,2017,04/20/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Art History,,Women's Studies,N,,Sourced by RT,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_3768,Junior,ACCEPTED,2017,04/20/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Interdisciplinary Studies,,,Y,,Sourced by RT,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_7273,Undergrad,WITHDRAWN,2017,12/09/2016,Selective,Selective,Campus: 3,Campus: 3,Public,English,,,N,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_5542,Undergrad,REJECTED,2017,10/19/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Human Resource Management,,,N,Y,Sourced by RT,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_3136,Undergrad,WITHDRAWN,2017,12/09/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Interdisciplinary Studies,,,Y,Y,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_4554,Junior,REJECTED,2017,04/20/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Kinesiology,,,N,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_10641,Undergrad,REJECTED,2017,12/09/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Education (elementary),,,N,,Sourced by RT,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_6422,Junior,REJECTED,2017,03/04/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Education (general),,English,N,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_6087,Undergrad,REJECTED,2017,12/09/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Psychology,,,N,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_10354,Undergrad,REJECTED,2017,12/09/2016,Selective,Selective,Campus: 3,Campus: 3,Public,English,,,N,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_7036,Junior,ACCEPTED,2017,03/04/2016,Selective,Selective,Campus: 3,Campus: 3,Public,English Literature,History,Russian,Y,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_5342,Junior,REJECTED,2017,03/04/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Psychology,,Family Studies,N,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_10822,Undergrad,WITHDRAWN,2017,12/09/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Political Science,,,N,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_3673,Junior,ACCEPTED,2017,03/04/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Management,,,N,,Sourced by RT,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_6955,Undergrad,REJECTED,2017,12/09/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Biology,,,N,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH76ZIAS,2017_8828,Undergrad,REJECTED,2017,10/19/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Art,,,N,,Self-sourced by sign-up form,Campus: 3,Very Large,S,40,10,5,0
001F000000nH77fIAC,2017_2568,Undergrad,REJECTED,2017,09/16/2016,0,More Selective,Campus: 2,Campus: 2,Private Not For Profit,Communications,,,N,,Sourced by RT,Campus: 2,Small,N,79,14,4,0
001F000000nH77fIAC,2017_7431,Undergrad,ACCEPTED,2017,12/09/2016,0,More Selective,Campus: 2,Campus: 2,Private Not For Profit,Other,,,N,Y,Self-sourced by sign-up form,Campus: 2,Small,N,79,14,4,0
001F000000nH77fIAC,2017_2574,Junior,WITHDRAWN,2017,04/20/2016,0,More Selective,Campus: 2,Campus: 2,Private Not For Profit,Economics,Political Science,Mathematics,N,Y,Sourced by RT,Campus: 2,Small,N,79,14,4,0
001F000000nH77fIAC,2017_9879,Undergrad,REJECTED,2017,10/19/2016,0,More Selective,Campus: 2,Campus: 2,Private Not For Profit,Other,,,N,,Sourced by RT,Campus: 2,Small,N,79,14,4,0
001F000000nH77fIAC,2017_11757,Junior,WITHDRAWN,2017,04/20/2016,0,More Selective,Campus: 2,Campus: 2,Private Not For Profit,Biology,Education (secondary),,Y,,Sourced by RT,Campus: 2,Small,N,79,14,4,0
001F000000nH77fIAC,2017_3983,Junior,REJECTED,2017,01/15/2016,0,More Selective,Campus: 2,Campus: 2,Private Not For Profit,Political Science,,Spanish,N,Y,Self-sourced by sign-up form,Campus: 2,Small,N,79,14,4,0
001F000000nH77fIAC,2017_7782,Undergrad,ACCEPTED,2017,12/09/2016,0,More Selective,Campus: 2,Campus: 2,Private Not For Profit,Anthropology,,,Y,Y,Self-sourced by sign-up form,Campus: 2,Small,N,79,14,4,0
001F000000nH77nIAC,2017_2872,Undergrad,WITHDRAWN,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,African-American Studies,,,N,Y,,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_2198,Undergrad,WITHDRAWN,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,International Studies/Relations,,,Y,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_2193,Undergrad,ACCEPTED,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Physics,,,Y,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_3479,Undergrad,WITHDRAWN,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Psychology,,,Y,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_11241,Undergrad,ACCEPTED,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Physics,,,N,Y,Self-sourced by sign-up form,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_8755,Undergrad,ACCEPTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,History,,,Y,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_9502,Undergrad,ACCEPTED,2017,09/16/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Economics,,,Y,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_6234,Undergrad,ACCEPTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Ethnic Studies,,,N,Y,Self-sourced by sign-up form,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_4821,Junior,ACCEPTED,2017,01/15/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Political Science,,,Y,,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_5357,Undergrad,ACCEPTED,2017,09/16/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,History,,,N,Y,Self-sourced by sign-up form,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_4672,Undergrad,WITHDRAWN,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Psychology,,,N,Y,Self-sourced by sign-up form,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_141,Undergrad,ACCEPTED,2017,09/16/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Biomedical Engineering,,,N,,Self-sourced by sign-up form,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_2430,Undergrad,WITHDRAWN,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Psychology,,,Y,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_9066,Undergrad,ACCEPTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Political Science,,,Y,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_2684,Junior,ACCEPTED,2017,01/15/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,American Studies,,,Y,,Self-sourced by sign-up form,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_6400,Junior,ACCEPTED,2017,03/04/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Anthropology,,,Y,,Self-sourced by sign-up form,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_9065,Junior,ACCEPTED,2017,03/04/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Other,,Education (general),Y,,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_9070,Undergrad,WITHDRAWN,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,African-American Studies,,,N,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_540,Undergrad,REJECTED,2017,09/16/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Film/Video,,,Y,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_8640,Undergrad,ACCEPTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Psychology,,,Y,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_9897,Undergrad,ACCEPTED,2017,09/16/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Latin American Studies,,,Y,Y,Self-sourced by sign-up form,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_10730,Undergrad,WITHDRAWN,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Religion,,,Y,,Self-sourced by sign-up form,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_215,Undergrad,WITHDRAWN,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,American Studies,,,N,Y,Self-sourced by sign-up form,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_6934,Undergrad,WITHDRAWN,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Political Science,,,Y,,Self-sourced by sign-up form,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_9067,Undergrad,ACCEPTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Psychology,,,Y,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_7941,Undergrad,ACCEPTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Humanities,,,N,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_5685,Undergrad,ACCEPTED,2017,09/16/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Chemistry,,,N,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_9496,Undergrad,REJECTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,English,,,N,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_3903,Junior,ACCEPTED,2017,01/15/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,American Studies,,,N,,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_11359,Undergrad,REJECTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,English,,,Y,Y,Self-sourced by sign-up form,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_9499,Undergrad,REJECTED,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Chemistry,,,N,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_6258,Undergrad,REJECTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Cognitive Science,,,Y,Y,Self-sourced by sign-up form,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_1622,Undergrad,ACCEPTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Economics,,,Y,Y,Self-sourced by sign-up form,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_9714,Undergrad,ACCEPTED,2017,09/16/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Psychology,,,N,Y,Self-sourced by sign-up form,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_9068,Undergrad,ACCEPTED,2017,09/16/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Anthropology,,,Y,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_7940,Undergrad,WITHDRAWN,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Psychology,,,N,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_140,Junior,REJECTED,2017,03/04/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Biomedical Engineering,,,Y,,Self-sourced by sign-up form,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_2418,Undergrad,ACCEPTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Latin American Studies,,,N,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_8633,Undergrad,ACCEPTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Biology,,,N,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_9062,Junior,WITHDRAWN,2017,03/04/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Linguistics,,,Y,,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_9500,Undergrad,WITHDRAWN,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,American Studies,,,Y,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_6596,Undergrad,WITHDRAWN,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,History,,,N,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_9498,Undergrad,WITHDRAWN,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Ecology,,,N,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_7948,Undergrad,WITHDRAWN,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Cognitive Science,,,N,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_7225,Undergrad,ACCEPTED,2017,09/16/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Mechanical Engineering,,,Y,,Self-sourced by sign-up form,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_7942,Undergrad,WITHDRAWN,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,History,,,N,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_2415,Undergrad,WITHDRAWN,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Sociology,,,Y,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_4288,Undergrad,WITHDRAWN,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Ethnic Studies,,,Y,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_6000,Undergrad,REJECTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,History,,,Y,,Self-sourced by sign-up form,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_3481,Undergrad,WITHDRAWN,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Biology,,,N,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_6520,Undergrad,ACCEPTED,2017,09/16/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Psychology,,,Y,Y,Sourced by RT,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
001F000000nH77nIAC,2017_6096,Junior,ACCEPTED,2017,01/15/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Private Not For Profit,Political Science,,,N,,Self-sourced by sign-up form,Campus: 2,Medium,E,487,36,11,High Issue/Low TFA
